,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.1_x,Unnamed: 0_x,capture_id,image_rank_in_capture,image_path_rel,Unnamed: 0.1_y,Unnamed: 0_y,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,p_users_identified_this_species,pielous_evenness_index,question__horns_visible,labels,label,file,bbox,max_detection_conf,question__species
2125,87959,87959,87959,87959,87959,87959,87959,87959,87959,87959,87959,87959,87959,87959,87959,87959,461493,7133664,454625,SER_S11#P11#2#357,3,SER_S11/P11/P11_R2/SER_S11_P11_R2_IMAG1045.JPG,2671541,174156,SER_S11,P11,2,357,2015-11-05,07:13:12,31560630,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.55,,1,15.0,SER_S11/P11/P11_R2/SER_S11_P11_R2_IMAG1045.JPG,"[0.537, 0.489, 0.197, 0.12]",0.988,zebra
8150,74067,74067,74067,74067,74067,74067,74067,74067,74067,74067,74067,74067,74067,74067,74067,74067,365410,7038381,359342,SER_S11#M06#1#632,2,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1632.JPG,2636591,139206,SER_S11,M06,1,632,2015-11-12,16:46:00,29790932,1,1,1,0.25,0.0,1.0,0.0,0.0,0.0,0.8,0.64,,2,,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1632.JPG,"[0.938, 0.457, 0.062, 0.224]",0.972,warthog
8717,113812,113812,113812,113812,113812,113812,113812,113812,113812,113812,113812,113812,113812,113812,113812,113812,265680,6940006,260967,SER_S11#J04#2#86,3,SER_S11/J04/J04_R2/SER_S11_J04_R2_IMAG0239.JPG,2601256,103871,SER_S11,J04,2,86,2015-11-08,10:34:10,27914844,1,1,1,0.57,0.14,0.29,0.29,0.0,0.0,0.54,0.81,,13,2.0,SER_S11/J04/J04_R2/SER_S11_J04_R2_IMAG0239.JPG,"[0, 0, 0.997, 1.0]",0.999,wildebeest
55,68668,68668,68668,68668,68668,68668,68668,68668,68668,68668,68668,68668,68668,68668,68668,68668,379599,7052427,373388,SER_S11#M09#2#479,1,SER_S11/M09/M09_R2/SER_S11_M09_R2_IMAG1404.JPG,2642333,144948,SER_S11,M09,2,479,2015-09-27,22:52:37,29812176,1,1,1,0.5,0.0,0.5,0.0,0.0,,0.2,0.97,,25,21.0,SER_S11/M09/M09_R2/SER_S11_M09_R2_IMAG1404.JPG,"[0.388, 0.423, 0.085, 0.111]",0.084,duiker
638,112696,112696,112696,112696,112696,112696,112696,112696,112696,112696,112696,112696,112696,112696,112696,112696,491258,7163330,484291,SER_S11#S08#1#646,3,SER_S11/S08/S08_R1/SER_S11_S08_R1_IMAG1931.JPG,2682225,184840,SER_S11,S08,1,646,2015-08-11,13:55:13,31682034,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,2,,SER_S11/S08/S08_R1/SER_S11_S08_R1_IMAG1931.JPG,"[0.078, 0.307, 0.439, 0.315]",0.999,warthog
302,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,3820,169496,6846459,167420,SER_S11#G03#1#1011,1,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG2099.JPG,2563241,65856,SER_S11,G03,1,1011,2015-08-28,20:52:41,21952666,3,2,2,0.71,0.0,0.71,0.06,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG2099.JPG,"[0.193, 0.475, 0.17, 0.185]",0.995,zebra
5811,30936,30936,30936,30936,30936,30936,30936,30936,30936,30936,30936,30936,30936,30936,30936,30936,102963,6780557,101518,SER_S11#E03#1#794,1,SER_S11/E03/E03_R1/SER_S11_E03_R1_IMAG2019.JPG,2538440,41055,SER_S11,E03,1,794,2015-09-15,12:55:07,21927163,3,3,2,0.94,0.0,0.0,0.06,0.0,0.06,0.94,0.37,,35,,SER_S11/E03/E03_R1/SER_S11_E03_R1_IMAG2019.JPG,"[0.36, 0.656, 0.071, 0.071]",0.84,gazellethomsons
1276,49777,49777,49777,49777,49777,49777,49777,49777,49777,49777,49777,49777,49777,49777,49777,49777,263178,6937591,258552,SER_S11#J03#2#592,2,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG1414.JPG,2600389,103004,SER_S11,J03,2,592,2015-11-19,17:15:07,27913429,1,1,1,0.11,0.0,0.89,0.0,0.0,0.0,1.0,0.0,,34,3.0,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG1414.JPG,"[0.298, 0.346, 0.184, 0.209]",0.977,ostrich
4432,85559,85559,85559,85559,85559,85559,85559,85559,85559,85559,85559,85559,85559,85559,85559,85559,218795,6894387,215348,SER_S11#H06#1#98,3,SER_S11/H06/H06_R1/SER_S11_H06_R1_IMAG0243.JPG,2581618,84233,SER_S11,H06,1,98,2015-09-20,16:25:54,27839757,1,1,1,0.44,0.0,0.56,0.0,0.0,0.0,0.9,0.47,,9,32.0,SER_S11/H06/H06_R1/SER_S11_H06_R1_IMAG0243.JPG,"[0.0, 0.022, 0.719, 0.978]",0.999,hyena
3644,59322,59322,59322,59322,59322,59322,59322,59322,59322,59322,59322,59322,59322,59322,59322,59322,218625,6894217,215178,SER_S11#H06#1#35,2,SER_S11/H06/H06_R1/SER_S11_H06_R1_IMAG0073.JPG,2581555,84170,SER_S11,H06,1,35,2015-09-09,16:45:01,27839640,3,2,2,0.44,0.0,0.22,0.78,0.11,0.0,0.9,0.47,,2,,SER_S11/H06/H06_R1/SER_S11_H06_R1_IMAG0073.JPG,"[0.1, 0.385, 0.892, 0.609]",0.998,warthog
4143,99768,99768,99768,99768,99768,99768,99768,99768,99768,99768,99768,99768,99768,99768,99768,99768,287475,6961570,282531,SER_S11#J10#2#290,3,SER_S11/J10/J10_R2/SER_S11_J10_R2_IMAG0713.JPG,2609013,111628,SER_S11,J10,2,290,2015-10-06,13:10:30,29738352,11-50,11-50,5,0.8,0.1,0.6,0.9,0.0,0.3,1.0,0.0,,35,,SER_S11/J10/J10_R2/SER_S11_J10_R2_IMAG0713.JPG,"[0.083, 0.368, 0.745, 0.631]",0.996,gazellethomsons
2878,23105,23105,23105,23105,23105,23105,23105,23105,23105,23105,23105,23105,23105,23105,23105,23105,306684,6979982,300943,SER_S11#K06#2#353,1,SER_S11/K06/K06_R2/SER_S11_K06_R2_IMAG0998.JPG,2616063,118678,SER_S11,K06,2,353,2015-11-13,23:26:22,29745133,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.95,,16,,SER_S11/K06/K06_R2/SER_S11_K06_R2_IMAG0998.JPG,"[0.341, 0.628, 0.196, 0.184]",0.998,dikdik
6493,50745,50745,50745,50745,50745,50745,50745,50745,50745,50745,50745,50745,50745,50745,50745,50745,341174,7014411,335372,SER_S11#L06#1#385,3,SER_S11/L06/L06_R1/SER_S11_L06_R1_IMAG1066.JPG,2628199,130814,SER_S11,L06,1,385,2015-10-19,15:02:58,29769625,9,8,6,1.0,0.0,0.22,0.11,0.11,0.11,0.9,0.47,,35,,SER_S11/L06/L06_R1/SER_S11_L06_R1_IMAG1066.JPG,"[0.7, 0.625, 0.185, 0.256]",0.995,gazellethomsons
5240,66561,66561,66561,66561,66561,66561,66561,66561,66561,66561,66561,66561,66561,66561,66561,66561,199986,6876336,197297,SER_S11#H02#1#458,3,SER_S11/H02/H02_R1/SER_S11_H02_R1_IMAG1127.JPG,2574981,77596,SER_S11,H02,1,458,2015-08-16,09:35:58,27827456,11-50,6,3,0.3,0.0,1.0,0.2,0.0,0.2,1.0,0.0,,1,15.0,SER_S11/H02/H02_R1/SER_S11_H02_R1_IMAG1127.JPG,"[0.313, 0.516, 0.173, 0.142]",0.994,zebra
9641,82153,82153,82153,82153,82153,82153,82153,82153,82153,82153,82153,82153,82153,82153,82153,82153,201989,6878110,199071,SER_S11#H02#2#293,1,SER_S11/H02/H02_R2/SER_S11_H02_R2_IMAG0694.JPG,2575827,78442,SER_S11,H02,2,293,2015-11-10,08:38:33,27828878,11-50,4,4,0.5,0.0,0.9,0.7,0.1,0.0,1.0,0.0,,13,2.0,SER_S11/H02/H02_R2/SER_S11_H02_R2_IMAG0694.JPG,"[0.155, 0.545, 0.131, 0.111]",0.995,wildebeest
6937,107069,107069,107069,107069,107069,107069,107069,107069,107069,107069,107069,107069,107069,107069,107069,107069,218506,6894098,215059,SER_S11#H05#2#656,2,SER_S11/H05/H05_R2/SER_S11_H05_R2_IMAG1950.JPG,2581505,84120,SER_S11,H05,2,656,2015-12-30,13:38:42,27839562,11-50,8,7,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.97,,6,10.0,SER_S11/H05/H05_R2/SER_S11_H05_R2_IMAG1950.JPG,"[0.365, 0.573, 0.093, 0.111]",0.334,birdother
7240,78587,78587,78587,78587,78587,78587,78587,78587,78587,78587,78587,78587,78587,78587,78587,78587,424275,7096751,417712,SER_S11#O06#1#130,3,SER_S11/O06/O06_R1/SER_S11_O06_R1_IMAG0377.JPG,2658174,160789,SER_S11,O06,1,130,2015-11-07,16:47:39,31515384,51+,11-50,3,0.43,0.0,0.0,0.86,0.0,0.0,0.78,0.73,,13,2.0,SER_S11/O06/O06_R1/SER_S11_O06_R1_IMAG0377.JPG,"[0.346, 0.516, 0.14, 0.116]",0.998,wildebeest
2593,102229,102229,102229,102229,102229,102229,102229,102229,102229,102229,102229,102229,102229,102229,102229,102229,409312,7082005,402966,SER_S11#N05#1#711,2,SER_S11/N05/N05_R1/SER_S11_N05_R1_IMAG2007.JPG,2652845,155460,SER_S11,N05,1,711,2015-10-01,11:57:32,31504016,2,2,1,1.0,0.2,0.0,0.2,0.0,0.2,0.56,0.94,0.0,11,,SER_S11/N05/N05_R1/SER_S11_N05_R1_IMAG2007.JPG,"[0, 0.085, 0.262, 0.91]",0.998,impala
2393,86747,86747,86747,86747,86747,86747,86747,86747,86747,86747,86747,86747,86747,86747,86747,86747,116949,6794425,115386,SER_S11#E05#2#271,2,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0683.JPG,2543585,46200,SER_S11,E05,2,271,2015-11-11,10:06:25,21932644,5,3,1,0.12,0.35,0.88,0.71,0.0,0.06,0.89,0.72,,7,19.0,SER_S11/E05/E05_R2/SER_S11_E05_R2_IMAG0683.JPG,"[0.196, 0.677, 0.146, 0.266]",0.983,baboon
523,103622,103622,103622,103622,103622,103622,103622,103622,103622,103622,103622,103622,103622,103622,103622,103622,35514,6713680,34641,SER_S11#C02#2#508,3,SER_S11/C02/C02_R2/SER_S11_C02_R2_IMAG1453.JPG,2510840,13455,SER_S11,C02,2,508,2015-12-28,11:55:47,18883517,11-50,11-50,10,1.0,0.0,0.1,0.5,0.0,0.2,0.56,0.73,0.8,11,,SER_S11/C02/C02_R2/SER_S11_C02_R2_IMAG1453.JPG,"[0.398, 0.365, 0.082, 0.112]",0.995,impala
6376,6328,6328,6328,6328,6328,6328,6328,6328,6328,6328,6328,6328,6328,6328,6328,6328,198213,6874736,195697,SER_S11#H01#2#15,1,SER_S11/H01/H01_R2/SER_S11_H01_R2_IMAG0034.JPG,2574283,76898,SER_S11,H01,2,15,2015-10-16,16:26:20,27734953,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,0.55,0.83,1.0,11,,SER_S11/H01/H01_R2/SER_S11_H01_R2_IMAG0034.JPG,"[0.771, 0.478, 0.018, 0.027]",0.774,impala
6981,75198,75198,75198,75198,75198,75198,75198,75198,75198,75198,75198,75198,75198,75198,75198,75198,306113,6979423,300384,SER_S11#K06#2#159,2,SER_S11/K06/K06_R2/SER_S11_K06_R2_IMAG0439.JPG,2615865,118480,SER_S11,K06,2,159,2015-11-06,17:17:12,29744939,51+,11-50,11-50,0.56,0.11,0.67,0.78,0.11,0.0,1.0,0.0,,13,2.0,SER_S11/K06/K06_R2/SER_S11_K06_R2_IMAG0439.JPG,"[0.027, 0.528, 0.119, 0.167]",0.908,wildebeest
6677,48039,48039,48039,48039,48039,48039,48039,48039,48039,48039,48039,48039,48039,48039,48039,48039,96316,6773992,94953,SER_S11#E02#2#156,1,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0433.JPG,2536080,38695,SER_S11,E02,2,156,2015-10-30,13:09:03,21924743,1,1,1,0.62,0.0,0.15,0.46,0.0,0.08,0.72,0.6,0.0,11,,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0433.JPG,"[0.006, 0.162, 0.559, 0.721]",0.999,impala
3900,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,2511,260773,6935344,256305,SER_S11#J03#1#948,2,SER_S11/J03/J03_R1/SER_S11_J03_R1_IMAG1860.JPG,2599358,101973,SER_S11,J03,1,948,2015-08-31,09:38:37,27912029,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.78,,1,15.0,SER_S11/J03/J03_R1/SER_S11_J03_R1_IMAG1860.JPG,"[0.68, 0.415, 0.156, 0.103]",0.998,zebra
10000,101516,101516,101516,101516,101516,101516,101516,101516,101516,101516,101516,101516,101516,101516,101516,101516,446916,7119135,440096,SER_S11#P06#1#314,3,SER_S11/P06/P06_R1/SER_S11_P06_R1_IMAG0835.JPG,2666470,169085,SER_S11,P06,1,314,2015-08-14,13:13:30,31555524,1,1,1,0.8,0.0,0.2,0.0,0.0,0.0,1.0,0.0,,6,10.0,SER_S11/P06/P06_R1/SER_S11_P06_R1_IMAG0835.JPG,"[0.901, 0.744, 0.098, 0.135]",0.986,birdother
5585,31869,31869,31869,31869,31869,31869,31869,31869,31869,31869,31869,31869,31869,31869,31869,31869,262681,6937109,258070,SER_S11#J03#2#403,1,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0932.JPG,2600195,102810,SER_S11,J03,2,403,2015-11-09,13:17:55,27913083,11-50,2,1,0.29,0.0,0.14,1.0,0.0,0.0,0.7,0.88,,13,2.0,SER_S11/J03/J03_R2/SER_S11_J03_R2_IMAG0932.JPG,"[0.84, 0.245, 0.158, 0.634]",0.995,wildebeest
9592,59513,59513,59513,59513,59513,59513,59513,59513,59513,59513,59513,59513,59513,59513,59513,59513,416889,7089443,410404,SER_S11#N09#2#35,3,SER_S11/N09/N09_R2/SER_S11_N09_R2_IMAG0105.JPG,2655572,158187,SER_S11,N09,2,35,2015-09-15,17:05:32,31509855,3,3,3,0.38,0.12,0.38,0.75,0.0,0.0,1.0,0.5,,2,,SER_S11/N09/N09_R2/SER_S11_N09_R2_IMAG0105.JPG,"[0.563, 0.533, 0.187, 0.126]",0.996,warthog
7956,35940,35940,35940,35940,35940,35940,35940,35940,35940,35940,35940,35940,35940,35940,35940,35940,200980,6877172,198133,SER_S11#H02#1#792,1,SER_S11/H02/H02_R1/SER_S11_H02_R1_IMAG1963.JPG,2575373,77988,SER_S11,H02,1,792,2015-08-20,18:54:12,27828131,1,1,1,0.17,0.0,0.0,0.83,0.0,0.0,0.67,0.97,,1,15.0,SER_S11/H02/H02_R1/SER_S11_H02_R1_IMAG1963.JPG,"[0.553, 0.516, 0.144, 0.134]",0.97,zebra
7570,88846,88846,88846,88846,88846,88846,88846,88846,88846,88846,88846,88846,88846,88846,88846,88846,87858,6765850,86811,SER_S11#D03#1#425,1,SER_S11/D03/D03_R1/SER_S11_D03_R1_IMAG1152.JPG,2532278,34893,SER_S11,D03,1,425,2015-09-06,15:08:45,19248936,51+,3,2,0.15,0.05,1.0,0.1,0.05,0.25,1.0,0.28,,1,15.0,SER_S11/D03/D03_R1/SER_S11_D03_R1_IMAG1152.JPG,"[0.426, 0.543, 0.136, 0.14]",0.999,zebra
6777,81353,81353,81353,81353,81353,81353,81353,81353,81353,81353,81353,81353,81353,81353,81353,81353,382319,7055066,376027,SER_S11#M10#2#292,1,SER_S11/M10/M10_R2/SER_S11_M10_R2_IMAG0803.JPG,2643277,145892,SER_S11,M10,2,292,2015-11-24,07:01:16,29813093,2,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.29,0.96,,13,2.0,SER_S11/M10/M10_R2/SER_S11_M10_R2_IMAG0803.JPG,"[0.008, 0, 0.978, 1.0]",0.868,wildebeest
671,89955,89955,89955,89955,89955,89955,89955,89955,89955,89955,89955,89955,89955,89955,89955,89955,96074,6773768,94729,SER_S11#E02#2#76,1,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0209.JPG,2535994,38609,SER_S11,E02,2,76,2015-10-22,08:35:28,21924663,2,2,1,0.07,0.0,0.71,0.71,0.07,0.0,0.78,0.55,,16,,SER_S11/E02/E02_R2/SER_S11_E02_R2_IMAG0209.JPG,"[0.78, 0.462, 0.119, 0.118]",0.998,dikdik
4188,87376,87376,87376,87376,87376,87376,87376,87376,87376,87376,87376,87376,87376,87376,87376,87376,202413,6878534,199495,SER_S11#H02#2#451,1,SER_S11/H02/H02_R2/SER_S11_H02_R2_IMAG1118.JPG,2575985,78600,SER_S11,H02,2,451,2015-11-25,00:16:09,27829186,1,1,1,0.11,0.0,0.89,0.0,0.0,0.0,0.9,0.47,,9,32.0,SER_S11/H02/H02_R2/SER_S11_H02_R2_IMAG1118.JPG,"[0.577, 0.6, 0.245, 0.201]",0.997,hyena
666,64782,64782,64782,64782,64782,64782,64782,64782,64782,64782,64782,64782,64782,64782,64782,64782,114767,6792268,113229,SER_S11#E04#2#1031,2,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG2839.JPG,2542840,45455,SER_S11,E04,2,1031,2016-01-20,10:59:47,21931853,7,6,5,0.88,0.0,0.38,1.0,0.0,0.25,0.42,0.83,0.38,11,,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG2839.JPG,"[0.143, 0.31, 0.101, 0.356]",0.994,impala
3266,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,473548,7145641,466602,SER_S11#Q11#1#393,2,SER_S11/Q11/Q11_R1/SER_S11_Q11_R1_IMAG1161.JPG,2675991,178606,SER_S11,Q11,1,393,2015-10-31,08:14:39,31569181,1,1,1,0.83,0.0,0.0,0.0,0.17,0.0,1.0,0.0,,2,,SER_S11/Q11/Q11_R1/SER_S11_Q11_R1_IMAG1161.JPG,"[0.617, 0.434, 0.189, 0.487]",0.984,warthog
1887,70956,70956,70956,70956,70956,70956,70956,70956,70956,70956,70956,70956,70956,70956,70956,70956,365424,7038392,359353,SER_S11#M06#1#637,2,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1643.JPG,2636597,139212,SER_S11,M06,1,637,2015-11-14,13:57:31,29790937,2,1,1,0.11,0.0,1.0,0.11,0.0,0.0,1.0,0.47,,13,2.0,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1643.JPG,"[0.406, 0.181, 0.398, 0.582]",0.996,wildebeest
8472,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,347671,7020845,341806,SER_S11#L10#2#302,1,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG0857.JPG,2630499,133114,SER_S11,L10,2,302,2015-09-19,11:00:01,29771904,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.78,0.83,,2,,SER_S11/L10/L10_R2/SER_S11_L10_R2_IMAG0857.JPG,"[0.304, 0.543, 0.085, 0.148]",0.981,warthog
9091,69162,69162,69162,69162,69162,69162,69162,69162,69162,69162,69162,69162,69162,69162,69162,69162,339363,7012618,333579,SER_S11#K13#2#1081,2,SER_S11/K13/K13_R2/SER_S11_K13_R2_IMAG2949.JPG,2627532,130147,SER_S11,K13,2,1081,2015-10-17,06:29:23,29768964,3,3,3,1.0,0.0,0.0,1.0,0.0,0.0,0.88,0.54,,35,,SER_S11/K13/K13_R2/SER_S11_K13_R2_IMAG2949.JPG,"[0.739, 0.397, 0.16, 0.222]",0.998,gazellethomsons
7687,12319,12319,12319,12319,12319,12319,12319,12319,12319,12319,12319,12319,12319,12319,12319,12319,341703,7014937,335898,SER_S11#L06#2#201,3,SER_S11/L06/L06_R2/SER_S11_L06_R2_IMAG0416.JPG,2628427,131042,SER_S11,L06,2,201,2015-11-12,12:19:58,29769852,2,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.83,0.65,,6,10.0,SER_S11/L06/L06_R2/SER_S11_L06_R2_IMAG0416.JPG,"[0.223, 0.658, 0.095, 0.113]",0.887,birdother
6031,66455,66455,66455,66455,66455,66455,66455,66455,66455,66455,66455,66455,66455,66455,66455,66455,146226,6823624,144585,SER_S11#F05#1#139,1,SER_S11/F05/F05_R1/SER_S11_F05_R1_IMAG0364.JPG,2554662,57277,SER_S11,F05,1,139,2015-08-16,15:01:23,21943776,3,1,1,0.25,0.12,1.0,0.0,0.0,0.0,0.5,0.79,,2,,SER_S11/F05/F05_R1/SER_S11_F05_R1_IMAG0364.JPG,"[0.0, 0.7, 0.096, 0.126]",0.921,warthog
6090,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,9296,302373,6975755,296716,SER_S11#K03#1#779,3,SER_S11/K03/K03_R1/SER_S11_K03_R1_IMAG1918.JPG,2614473,117088,SER_S11,K03,1,779,2015-10-14,10:32:56,29743573,5,4,3,0.6,0.0,0.8,0.0,0.0,0.6,0.5,0.78,,2,,SER_S11/K03/K03_R1/SER_S11_K03_R1_IMAG1918.JPG,"[0.317, 0.396, 0.234, 0.306]",0.999,warthog
6238,23526,23526,23526,23526,23526,23526,23526,23526,23526,23526,23526,23526,23526,23526,23526,23526,161151,6838480,159441,SER_S11#F07#1#13,1,SER_S11/F07/F07_R1/SER_S11_F07_R1_IMAG0034.JPG,2559823,62438,SER_S11,F07,1,13,2015-08-25,15:13:16,21948966,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.31,0.92,,36,,SER_S11/F07/F07_R1/SER_S11_F07_R1_IMAG0034.JPG,"[0.673, 0.026, 0.326, 0.942]",0.996,bushbuk
7350,21764,21764,21764,21764,21764,21764,21764,21764,21764,21764,21764,21764,21764,21764,21764,21764,27178,6706115,27076,SER_S11#C01#1#675,1,SER_S11/C01/C01_R1/SER_S11_C01_R1_IMAG1640.JPG,2507821,10436,SER_S11,C01,1,675,2015-10-03,10:15:12,18873083,3,2,1,0.05,0.0,1.0,0.0,0.0,0.05,1.0,0.0,,7,19.0,SER_S11/C01/C01_R1/SER_S11_C01_R1_IMAG1640.JPG,"[0.478, 0.532, 0.22, 0.189]",0.993,baboon
7830,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,392115,7064862,385823,SER_S11#M11#2#968,3,SER_S11/M11/M11_R2/SER_S11_M11_R2_IMAG2179.JPG,2646791,149406,SER_S11,M11,2,968,2015-09-22,11:20:33,29816607,1,1,1,0.17,0.0,0.17,0.83,0.0,0.0,1.0,0.0,,6,10.0,SER_S11/M11/M11_R2/SER_S11_M11_R2_IMAG2179.JPG,"[0.699, 0.723, 0.04, 0.047]",0.173,birdother
760,94853,94853,94853,94853,94853,94853,94853,94853,94853,94853,94853,94853,94853,94853,94853,94853,228268,6903736,224697,SER_S11#I02#1#167,3,SER_S11/I02/I02_R1/SER_S11_I02_R1_IMAG0448.JPG,2585036,87651,SER_S11,I02,1,167,2015-08-20,08:26:27,27847080,1,1,1,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,,13,2.0,SER_S11/I02/I02_R1/SER_S11_I02_R1_IMAG0448.JPG,"[0.551, 0.597, 0.082, 0.099]",0.999,wildebeest
6254,44780,44780,44780,44780,44780,44780,44780,44780,44780,44780,44780,44780,44780,44780,44780,44780,345,6679378,339,SER_S11#B03#1#172,2,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0341.JPG,2497558,173,SER_S11,B03,1,172,2015-08-24,09:43:09,18837651,3,3,2,0.6,0.07,0.67,0.73,0.07,0.07,0.79,0.74,,2,,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0341.JPG,"[0.831, 0.678, 0.166, 0.153]",0.916,warthog
1906,66457,66457,66457,66457,66457,66457,66457,66457,66457,66457,66457,66457,66457,66457,66457,66457,364027,7037087,358048,SER_S11#M06#1#120,2,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG0338.JPG,2636048,138663,SER_S11,M06,1,120,2015-09-08,12:34:30,29777415,1,1,1,0.29,0.0,0.71,0.0,0.0,0.0,0.88,0.54,,2,,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG0338.JPG,"[0.49, 0.458, 0.381, 0.54]",0.997,warthog
3818,56589,56589,56589,56589,56589,56589,56589,56589,56589,56589,56589,56589,56589,56589,56589,56589,145,6679184,145,SER_S11#B03#1#92,2,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0147.JPG,2497476,91,SER_S11,B03,1,92,2015-08-19,07:40:56,18837571,1,1,1,0.11,0.0,0.06,0.89,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/B03/B03_R1/SER_S11_B03_R1_IMAG0147.JPG,"[0.004, 0.254, 0.531, 0.616]",0.997,zebra
6269,64509,64509,64509,64509,64509,64509,64509,64509,64509,64509,64509,64509,64509,64509,64509,64509,112369,6789870,110831,SER_S11#E04#2#196,1,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG0441.JPG,2542005,44620,SER_S11,E04,2,196,2015-12-10,12:51:28,21930962,1,1,1,0.2,0.0,0.93,0.0,0.0,0.0,1.0,0.65,,10,,SER_S11/E04/E04_R2/SER_S11_E04_R2_IMAG0441.JPG,"[0.862, 0, 0.136, 0.739]",0.999,giraffe
4300,25483,25483,25483,25483,25483,25483,25483,25483,25483,25483,25483,25483,25483,25483,25483,25483,282228,6956404,277365,SER_S11#J09#2#1989,1,SER_S11/J09/J09_R2/SER_S11_J09_R2_IMAG5300.JPG,2607188,109803,SER_S11,J09,2,1989,2015-11-08,12:42:23,29736554,51+,51+,11-50,0.8,0.3,0.3,1.0,0.1,0.2,1.0,1.0,,13,2.0,SER_S11/J09/J09_R2/SER_S11_J09_R2_IMAG5300.JPG,"[0.01, 0.519, 0.109, 0.105]",0.985,wildebeest
5569,66814,66814,66814,66814,66814,66814,66814,66814,66814,66814,66814,66814,66814,66814,66814,66814,169075,6846054,167015,SER_S11#G03#1#782,3,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG1694.JPG,2563004,65619,SER_S11,G03,1,782,2015-08-23,10:18:08,21952232,1,1,1,0.06,0.0,0.94,0.0,0.0,0.0,1.0,0.0,,1,15.0,SER_S11/G03/G03_R1/SER_S11_G03_R1_IMAG1694.JPG,"[0.66, 0.526, 0.124, 0.106]",0.996,zebra
7941,106088,106088,106088,106088,106088,106088,106088,106088,106088,106088,106088,106088,106088,106088,106088,106088,365305,7038288,359249,SER_S11#M06#1#598,3,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1539.JPG,2636553,139168,SER_S11,M06,1,598,2015-11-09,13:18:13,29790898,2,1,1,0.0,0.0,0.71,0.29,0.0,0.0,0.7,0.77,,2,,SER_S11/M06/M06_R1/SER_S11_M06_R1_IMAG1539.JPG,"[0.536, 0.58, 0.438, 0.39]",0.984,warthog
